devs,ml.only.devs,code.only.devs,ml.code.devs,perc.ml.only.devs,perc.code.only.devs,perc.ml.code.devs,sponsored.devs,ratio.sponsored,sponsored.core.devs,ratio.sponsored.core,num.tz,core.global.devs,core.mail.devs,core.code.devs,st.congruence,communicability,global.turnover,code.turnover,core.global.turnover,core.mail.turnover,core.code.turnover,ratio.smelly.quitters,ratio.smelly.devs,global.truck,mail.truck,code.truck,closeness.centr,betweenness.centr,degree centr,global.mod,mail.mod,code.mod,density,mail.only.core.devs,code.only.core.devs,ml.code.core.devs,ratio.mail.only.core,ratio.code.only.core,ratio.ml.code.core,radio.silenceN
-0.02389388,0.048652684,-0.053743074,-0.109133655,-0.047117573,0.166152854,-0.193504597,-0.241448932,-0.323916793,0.271464484,0.284436027,-0.54376569,-0.017967656,0.040243836,-0.11285017,-0.407384282,-0.309696091,-0.076814292,-0.083388986,-0.074223019,-0.061529871,-0.091255258,0.411556648,-0.164400758,0.513865737,0.469048235,0.144781263,-0.43514925,-0.210891796,0.138511095,-0.207300811,-0.075626361,0.344517808,-0.507067467,0.014705788,-0.177435185,0.130301131,-0.027740243,-0.160541855,0.265444615,INCREASE
-0.147096696,-0.073062853,-0.087567386,-0.273731946,-0.039504196,0.258047727,-0.354346169,-0.577525477,-0.89143144,-0.567723149,-0.527983484,-0.54376569,-0.040427226,-0.065682113,-0.031716061,-0.564923262,-0.511230839,-0.041609175,0.025000138,-0.082306041,-0.06664306,-0.124077966,-0.047123567,0.622318895,0.00040021,0.120824838,-0.395193755,-0.425173591,-0.241878749,0.174584064,-1.260006846,-0.252004373,-0.311451726,-0.544596289,-0.101880642,-0.083973715,0.130301131,-0.327297802,0.173922857,0.327533255,DECREASE
-0.07576875,0.015457538,-0.008643991,-0.405410579,0.017849907,0.398125317,-0.672812482,0.150640371,0.494057123,-0.567723149,-0.527983484,-0.54376569,-0.062886796,-0.012719139,-0.193984279,-0.577257274,-0.156745613,-0.136789133,-0.016380981,-0.105518824,-0.129962547,-0.057669231,0.689041577,-0.256001516,0.462025468,0.082544961,0.279221008,-0.444412362,-0.44436246,-0.116404559,-0.257174302,-0.084050385,-0.029954255,-0.64467315,0.014705788,-0.177435185,-0.126411545,0.147916545,-0.128024452,-0.081891835,INCREASE
-0.380533612,-0.205843438,-0.267963717,-0.537089211,0.506121126,-0.052407924,-0.716239707,-0.465499962,-0.406438056,-0.567723149,-0.527983484,-0.54376569,-0.489618623,-0.409941448,-0.396819551,0.357044182,0.545027169,0.055577589,5.598952821,0.122532948,0.094177231,0.060481614,-0.236856852,0.404047374,1.007582591,0.943224775,0.252628531,-0.375295297,-0.545871444,-0.102576587,-1.070165819,-0.960675432,0.505695217,-0.136783082,-0.422493325,-0.41108886,-0.126411545,0.247246276,-0.881897294,0.770252254,DECREASE
-0.607486169,-0.615250244,-0.234139405,-0.570008869,-0.746025543,1.032448305,-0.48945309,-0.52151272,-0.112546542,-0.567723149,-0.527983484,-0.54376569,-0.646835612,-0.648274833,-0.437386606,-0.483911224,0.506639598,5.328489923,-0.033343039,0.151687098,0.184813753,-0.01219724,0.689041577,-1.087736397,0.338596254,-1.181925815,0.617536409,-0.385983503,-0.744081093,-1.445092279,1.672876141,0.997910258,1.545788156,-0.624657778,-0.59737297,-0.31762739,-0.511480557,0.1060935,-0.101479634,-0.04589842,INCREASE
-0.568580016,-0.515664805,-0.279238488,-0.537089211,-0.185681026,0.447798222,-0.430745916,-0.633538235,-0.739418588,-0.567723149,-0.527983484,-0.54376569,-0.556997333,-0.515867397,-0.47795366,0.156896795,0.515636685,-0.064830791,0.012869378,0.017799084,-0.021464886,-0.06415744,-0.714510395,-0.89877712,-0.094640284,-1.065851349,0.78669411,-0.361044356,-0.588077812,-1.31643202,-0.004589206,0.461931701,-1.231224603,-0.517075153,-0.48078654,-0.41108886,-0.38312422,0.552031715,-0.881897294,0.245648237,DECREASE
1.71391427,2.151011958,0.126653257,1.931885153,0.352838477,-0.539699115,0.314754772,0.206653128,-0.645315394,-0.148129332,-0.353725386,-0.445333063,1.711419223,2.05283687,1.428697901,-0.621267274,-0.507032198,-0.447098731,-0.383454611,-0.45488502,-0.461759462,-0.375700554,-1.373359226,0.970401775,0.770598501,1.351955075,-1.042277361,-0.479327168,-0.785753202,-1.112619741,0.650201455,0.821005744,0.93775362,-0.757259618,1.501182773,0.43006437,3.339209569,-0.600193169,0.002708778,1.028505003,DECREASE
1.772273499,2.095686714,0.149202799,2.326921052,0.218843049,-0.530261264,0.511785698,0.262665886,-0.623599272,0.691058301,-0.057015651,-0.346900437,1.823717073,2.185244306,1.590966118,-0.742364853,-0.4968355,-0.175319815,-0.251276596,-0.188559791,-0.162813033,-0.166005977,0.828969874,1.033737156,0.702712434,1.259342469,-0.986137687,-0.472201697,-0.929468554,-0.995983805,1.130166764,0.740977512,1.195122735,-0.771020187,1.646915811,0.61698731,3.339209569,-0.62424142,0.132114768,0.895329369,DECREASE
1.551805301,1.730540103,0.070279404,2.524439001,0.071143544,-0.561058464,0.795671074,0.598742431,-0.342737432,1.530245934,0.263242475,-0.445333063,1.733878793,2.079318357,1.712667282,-0.636124153,-0.755951604,-0.15399033,-0.235942476,-0.195122928,-0.152376525,-0.130075471,0.66295325,0.748989657,0.499054232,1.070412754,-1.153079348,-0.462938585,-0.808192031,-0.409798046,0.207775333,0.467723218,0.668802894,-0.695962541,1.559475988,0.80391025,3.210853231,-0.732981337,0.316601255,0.833240729,INCREASE
1.759304781,1.985036226,0.092828945,2.754876608,0.112763336,-0.586888374,0.771544838,1.102857249,-0.099516869,-0.148129332,-0.379628617,-0.346900437,1.576661804,1.999873895,1.631533173,-0.633601287,-0.758950633,-0.204848536,-0.26372244,-0.177367913,-0.155108228,-0.132310904,0.450926305,0.922245948,1.011285467,1.532240947,-0.898234777,-0.485740091,-0.848261367,-0.658701538,-0.605752459,0.807843206,0.441674649,-0.703468306,1.355449736,0.52352584,3.724278581,-0.793624751,0.100924606,1.229168289,INCREASE
2.012194773,2.31698769,0.183027111,2.787796266,0.177730816,-0.552614071,0.613920097,0.542729673,-0.516466405,0.691058301,-0.104112435,-0.445333063,1.778797933,2.317651743,1.753234336,-0.536611097,-0.525026372,-0.194298469,-0.244502276,-0.25992528,-0.201267014,-0.192340475,0.677183246,0.921199082,1.061891445,1.463090202,-0.892325338,-0.475051885,-0.715765429,-0.578739788,0.379919315,0.256596104,0.774324231,-0.715977913,1.617769204,0.52352584,4.109347594,-0.72670788,0.021290151,1.221969606,INCREASE
2.005710415,2.2284673,0.228126194,2.886555241,0.09499879,-0.507411728,0.671018855,0.878806218,-0.322469052,1.110652117,0.013629524,-0.346900437,1.936014922,2.079318357,1.8749355,-0.528762179,-0.291701917,-0.187245978,-0.263354841,-0.272084357,-0.135846216,-0.210769172,0.445708639,1.042635515,0.864404703,1.696473968,-0.916701775,-0.48360245,-0.943893515,-0.753092475,0.769790577,0.258175609,1.019790025,-0.702217345,1.530329381,0.944102455,3.339209569,-0.833356644,0.427425872,0.854836778,INCREASE
2.161335025,2.482963422,0.183027111,3.051153532,0.182298842,-0.584404729,0.657347322,0.486716916,-0.58161477,0.691058301,-0.125305987,-0.445333063,2.22798933,2.63542959,2.037203718,-0.452515556,-0.364878224,-0.193610421,-0.238988294,-0.215434113,-0.243713484,-0.193976158,0.768255223,1.124291048,0.708883894,1.32725838,-1.070347198,-0.462226038,-0.978620273,-0.530642495,0.448562398,0.698857389,0.778506479,-0.715977913,1.880088671,0.71044878,4.494416606,-0.748664978,0.094952022,1.15898113,DECREASE
2.18727246,2.449768276,0.397247754,2.656117634,0.123929621,-0.393660777,0.441015407,1.270895521,-0.166112976,2.369433567,0.378629594,-0.346900437,1.868636212,1.973392408,1.956069609,-0.550066383,-0.584407146,-0.175950525,-0.221658638,-0.152289818,-0.09634158,-0.137163431,0.925259516,0.925386545,1.149526186,1.939736412,-0.884199859,-0.485740091,-0.944427773,-0.548077764,0.348815418,0.505631328,0.863759999,-0.665939483,1.355449736,0.944102455,3.595922244,-0.967190387,0.463924997,1.035703686,INCREASE
1.960319903,2.018231372,0.374698213,2.853635583,-0.071480378,-0.351935537,0.683081973,0.766780703,-0.373140002,1.94983975,0.232629566,-0.445333063,1.936014922,2.211725793,2.280606045,-0.742645171,-0.880711209,-0.165629807,-0.240773774,-0.206038463,-0.189849894,-0.245500177,0.624057927,1.545654534,0.807627265,1.328493215,-1.146431229,-0.469351509,-1.083334804,-0.847483413,0.334872292,0.735185995,0.65175219,-0.665939483,1.617769204,1.317948335,3.595922244,-0.983919605,0.652393208,0.808045339,INCREASE
2.245631689,2.361247885,0.509995461,2.886555241,-0.016664066,-0.307229923,0.523848816,1.718997581,0.049600499,2.369433567,0.300919902,-0.346900437,2.093231911,2.05283687,2.199471936,-0.874114533,-0.710366363,-0.207486053,-0.249806201,-0.194846586,-0.053194673,-0.173202982,1.119261799,1.726238886,0.958210905,1.839714798,-0.887893259,-0.482177356,-1.061964492,-1.071737042,0.261939016,-0.142492055,0.767568292,-0.707221188,1.705209026,1.64506348,2.440715206,-0.90445582,0.931777421,0.293339511,DECREASE
2.161335025,2.184207104,0.532545003,2.919474899,-0.104471676,-0.262027581,0.589793861,0.934818976,-0.338394208,1.94983975,0.171403748,-0.445333063,2.138151051,2.211725793,2.280606045,-0.838794406,-0.477641714,-0.180824198,-0.236782701,-0.217990283,-0.18158474,-0.204335485,1.38820873,1.321625252,0.811330141,1.508779087,-0.923349895,-0.485740091,-0.86215207,-0.852293142,1.063668777,-0.133541529,1.229867566,-0.702217345,1.676062419,1.411409805,3.339209569,-0.955166262,0.715437151,0.673070035,INCREASE
-0.361080535,-0.172648292,-0.425810507,-0.076213997,0.557892086,-0.873004303,0.529478271,-0.633538235,-0.92183401,-0.567723149,-0.527983484,-0.445333063,-0.377320774,-0.304015499,-0.153417224,0.637362651,0.341093198,-0.447098731,-0.383454611,-0.45488502,-0.461759462,-0.375700554,-1.373359226,1.090267909,0.431168164,1.267986313,-1.452244714,0.237495174,-0.560830663,-0.209593064,0.273200771,-0.614237425,0.696148362,0.59127608,-0.393346717,-0.270896655,0.258657468,-0.518638232,-0.23951269,1.218370264,INCREASE
-0.263815154,0.004392489,-0.437085277,-0.076213997,0.820299799,-0.968873008,0.268914924,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.346900437,-0.242563354,-0.145126575,-0.234551333,0.934219909,0.489845036,-0.233173175,-0.280474441,-0.368527941,-0.371403114,-0.103086699,1.130171463,1.513201694,0.299098906,1.192661393,-0.986137687,0.736990662,-0.816205898,-0.293162111,0.48288394,-0.559481266,0.700008899,0.783924036,-0.218467072,-0.364358125,0.258657468,-0.007874297,-0.692101843,0.952918832,INCREASE
-0.263815154,-0.061997804,-0.403260965,0.022544978,0.52743858,-0.825815044,0.501330996,-0.409487205,-0.412229021,-0.567723149,-0.527983484,-0.445333063,-0.242563354,-0.145126575,-0.153417224,0.934219909,0.497642511,-0.221074999,-0.345959537,-0.336472194,-0.358725208,-0.212132241,1.634387666,1.412702577,0.299098906,1.059299241,-0.947726332,-0.261287768,-0.714162656,0.000832593,-0.101654816,-0.817467016,0.739901112,0.780171154,-0.276760287,-0.364358125,0.515370143,-0.306909068,-0.692101843,1.466724825,DECREASE
-0.3351431,-0.150518194,-0.391986195,-0.109133655,0.512211827,-0.726965965,0.365419868,-0.52151272,-0.625047014,-0.148129332,0.312694097,-0.346900437,-0.309942064,-0.224571037,-0.072283115,0.778923478,0.108968355,-0.202612381,-0.276640911,-0.186763563,-0.203158193,-0.148504167,2.014802902,1.186579563,0.205292704,0.876543699,-1.756580839,-0.27767635,-0.932139843,-0.142256854,-0.139730276,-0.785350422,0.479314882,0.711368312,-0.393346717,-0.31762739,0.643726481,-0.723048363,-0.479743296,1.895046457,DECREASE
-0.393502329,-0.205843438,-0.437085277,-0.109133655,0.590375826,-0.912245897,0.541541389,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.445333063,-0.332401634,-0.251052524,-0.153417224,0.539811824,-0.03018659,-0.194413143,-0.242086627,-0.301376677,-0.301009215,-0.148504167,1.180925117,0.272142283,-0.102046037,0.744416382,-1.712260045,-0.257725032,-0.607845351,-0.255285492,-0.856728732,-0.66056956,0.310738111,0.628804902,-0.335053502,-0.270896655,0.258657468,-0.406238799,-0.278666297,1.077096112,INCREASE
-0.354596177,-0.161583243,-0.403260965,-0.142053313,0.574133956,-0.766207559,0.330838929,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.346900437,-0.287482494,-0.19808955,-0.11285017,0.357044182,-0.276106966,-0.25599343,-0.341443323,-0.325349402,-0.303600831,-0.280885455,0.425786644,1.057291636,-0.073657318,0.614758734,-1.735897802,0.200442726,-0.944427773,-0.234242927,0.47376728,-0.242527345,0.936466774,1.131691127,-0.276760287,-0.22416592,0.258657468,-0.406238799,-0.144614964,0.895329369,DECREASE
-0.387017971,-0.261168682,-0.380711424,-0.076213997,0.249296556,-0.623646324,0.614724305,-0.465499962,-0.396303866,-0.567723149,-0.527983484,-0.445333063,-0.354861204,-0.304015499,-0.031716061,0.394887175,-0.229322114,-0.217749434,-0.364707074,-0.235538041,-0.204909285,-0.291844532,1.066136479,1.231594793,0.096674996,0.823445806,-1.774309157,0.135600944,-1.020292382,-0.340658187,-0.290959569,-1.219714184,0.305590729,1.176725715,-0.48078654,-0.270896655,0.643726481,-1.024697074,-0.23951269,2.08851106,DECREASE
-0.328658742,-0.194778389,-0.369436653,-0.01037468,0.258432607,-0.626626698,0.604269603,-0.633538235,-0.939206907,-0.567723149,-0.527983484,-0.346900437,-0.287482494,-0.251052524,0.049418048,0.153532974,-0.324691236,-0.274112024,-0.350108151,-0.323276833,-0.316839087,-0.266655012,1.437539384,0.596670682,0.118892255,0.97039114,-1.908010222,-0.056786762,-0.749423671,-0.389957913,0.635185781,-0.76060485,0.940005599,0.748897135,-0.422493325,-0.177435185,0.643726481,-1.053450417,0.066416342,1.724077738,INCREASE
-0.270299513,-0.106257999,-0.358161882,-0.01037468,0.36501988,-0.629110343,0.440211199,-0.689550992,-1.107144915,-0.567723149,-0.527983484,-0.445333063,-0.287482494,-0.224571037,0.008850994,0.082612401,-0.298299781,-0.284088718,-0.352103687,-0.308354329,-0.323983542,-0.164642907,0.320484672,1.597474392,0.49781994,1.226001931,-1.585945779,-0.27767635,-0.963126796,-0.309996163,0.593892676,-0.771661383,1.087992841,0.761406743,-0.305906895,-0.083973715,0.258657468,-0.727230668,0.340491592,0.790048632,DECREASE
-0.309205665,-0.128388097,-0.403260965,-0.01037468,0.470592035,-0.797998218,0.546366637,-0.633538235,-0.949341097,-0.567723149,-0.527983484,-0.346900437,-0.197644215,-0.0921636,-0.11285017,0.17623877,-0.106961732,-0.212015702,-0.284990655,-0.356161608,-0.378127307,-0.13340136,1.634387666,0.735380401,-0.255098262,0.438177366,-1.281609654,2.237614767,-0.744081093,-0.355688592,0.904931647,-1.001216049,1.504930809,1.132942088,-0.131027249,-0.177435185,0.130301131,-0.193986847,-0.072280334,0.431914157,INCREASE
-0.263815154,-0.09519295,-0.358161882,-0.01037468,0.38126175,-0.634574363,0.423322834,-0.689550992,-1.108592656,-0.148129332,0.16433923,1.03115633,-0.152725075,-0.0921636,0.008850994,-0.126785495,-0.769147331,-0.258802958,-0.350633292,-0.254882027,-0.228303875,-0.375700554,0.495039293,1.614224244,-0.176103565,0.601175552,-1.585945779,-0.030422521,-0.877645546,0.09221745,0.325219358,-0.597915878,1.112442907,0.95530566,-0.24761368,-0.22416592,0.643726481,-0.62424142,-0.218276835,1.370442441,DECREASE
-0.717720268,-0.681640537,-0.32433757,-0.668767844,-0.497321908,0.983768859,-0.804702572,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.54376569,-0.714214322,-0.807163757,-0.356252497,-0.869349119,-1.031262464,-0.447098731,-0.383454611,-0.45488502,-0.461759462,-0.375700554,-1.373359226,-0.215697182,-0.63032307,-0.416328275,-0.933691413,-0.190745609,0.593166213,-0.404387101,1.196128477,1.294857121,1.178393743,-0.235608982,-0.743106008,-0.177435185,-0.639836895,-0.90445582,1.487891366,-0.461622358,STABLE
-0.834438726,-0.736965781,-0.459634819,-0.701687502,0.771574189,-0.276432723,-0.774946881,-0.689550992,-0.342737432,-0.567723149,-0.527983484,-0.54376569,-0.848971741,-0.833645244,-0.599654823,1.758636526,1.063859183,0.172144369,6.618251699,7.081669909,0.115050247,0.714754867,-0.31939083,-1.254711493,-1.718968732,-2.166089104,1.673110009,-0.252737203,-0.993045234,-1.534673488,1.49697824,1.457546093,-0.35166565,0.145934049,-0.743106008,-0.41108886,-0.768193232,1.336213805,-0.881897294,-1.104104807,DECREASE
-0.814985649,-0.736965781,-0.437085277,-0.668767844,0.170624998,0.099591163,-0.430745916,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.54376569,-0.871431311,-0.860126732,-0.599654823,1.758636526,1.063859183,-0.152212873,-0.192513307,0.097800281,0.098589983,-0.375700554,-0.31939083,-1.909002621,-0.094640284,-0.741089812,1.673110009,0.075746991,0.369846447,0.134903798,0.417458501,0.397698514,-0.35166565,0.284790694,-0.772252615,-0.41108886,-0.768193232,1.336213805,-0.881897294,-1.104104807,INCREASE
-0.75662642,-0.670575488,-0.414535736,-0.635848186,0.227979101,0.034022929,-0.416270174,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.54376569,-0.759133461,-0.78068227,-0.518520715,-1.044548162,-1.695247481,-0.276290842,-0.25988891,-0.163965295,-0.132133901,-0.375700554,-1.373359226,0.895027437,-0.837684149,-0.447199144,0.195750178,0.246045738,0.470286916,-0.103177803,0.971429634,-0.672152593,-1.316156411,0.318566634,-0.684812793,-0.31762739,-0.768193232,0.464726109,0.224358011,-1.104104807,INCREASE
-0.743657703,-0.593120147,-0.448360048,-0.701687502,1.194370369,-0.545659864,-1.009775577,-0.52151272,0.682263511,-0.567723149,-0.527983484,-0.54376569,-0.781593031,-0.754200783,-0.599654823,1.758636526,1.063859183,-0.150550091,0.03665827,-0.094465118,-0.194893039,0.714754867,1.15625979,1.580724539,-0.073657318,0.208498104,1.673110009,0.077172085,0.377860314,0.296630946,-1.220322563,-1.210237157,-0.35166565,0.332327203,-0.655666185,-0.41108886,-0.768193232,1.336213805,-0.881897294,-1.104104807,DECREASE
-0.776079497,-0.692705586,-0.425810507,-0.635848186,0.213259906,-0.015649975,-0.31252736,-0.465499962,1.647907054,0.691058301,7.320695446,-0.54376569,-0.804052601,-0.807163757,-0.437386606,-1.044548162,-0.268909297,-0.050955159,-0.308411948,-0.060129544,0.028546302,-0.375700554,2.121527874,-0.234017334,-0.484676599,-0.416328275,-1.609583536,0.096410856,0.012962228,0.148731769,0.020615676,-0.11669348,1.687019458,0.605036648,-0.743106008,-0.270896655,-0.639836895,-0.406238799,0.777153854,-0.35454195,INCREASE
-0.724204626,-0.604185195,-0.437085277,-0.602928528,0.656358423,-0.455255178,-0.302876866,-0.633538235,-0.37024452,0.271464484,4.704469136,-0.54376569,-0.624376042,-0.648274833,-0.518520715,-1.044548162,-0.935293537,-0.22961826,-0.091686215,-0.257507282,-0.228303875,0.169527156,-0.079852559,0.311399751,-2.280571653,-1.181925815,0.031763236,-0.165093915,0.530658048,0.155946363,0.113927367,-0.135121033,-1.435189628,-0.062976397,-0.539079755,-0.31762739,-0.768193232,0.721415047,-0.101479634,-1.104104807,DECREASE
-0.743657703,-0.626315293,-0.448360048,-0.602928528,0.68681193,-0.545659864,-0.205567715,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.54376569,-0.736673891,-0.701237808,-0.599654823,1.758636526,1.063859183,-0.137649193,-0.25988891,0.035415928,-0.061529871,0.714754867,0.858852866,-1.909002621,-0.895695879,-0.741089812,1.673110009,-0.105239962,0.98958551,0.69704091,0.090867582,0.077059083,-0.35166565,-0.069231201,-0.59737297,-0.41108886,-0.768193232,1.336213805,-0.881897294,-1.104104807,INCREASE
-0.730688985,-0.637380342,-0.391986195,-0.668767844,0.295484373,0.18900239,-0.774946881,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.54376569,-0.714214322,-0.727719295,-0.47795366,-1.044548162,-1.298775849,-0.169643419,-0.107072849,-0.096675859,-0.125549795,-0.375700554,-1.373359226,-0.600420365,-0.947536149,-1.009048951,-0.341270121,-0.18076995,0.661551213,-0.209593064,1.271206849,0.017037909,-0.168611867,-0.29815702,-0.626519578,-0.270896655,-0.768193232,0.290637685,0.445343624,-1.104104807,INCREASE
-0.776079497,-0.725900732,-0.403260965,-0.602928528,-0.39581022,0.381733259,0.009155785,-0.74556375,-1.247575835,-0.567723149,-0.527983484,-0.54376569,-0.826512171,-0.807163757,-0.599654823,1.758636526,1.063859183,-0.165457795,-0.246445298,0.025743935,-0.194893039,0.714754867,-1.034685313,0.394102149,0.009040255,-1.104131226,1.673110009,-0.157255897,-0.614256445,-1.01402029,-0.272189976,-0.279382453,-0.35166565,-0.104258102,-0.7139594,-0.41108886,-0.768193232,1.336213805,-0.881897294,-1.104104807,INCREASE
-0.685298474,-0.559925,-0.425810507,-0.570008869,0.60864793,-0.44383041,-0.246582315,-0.689550992,-0.876954025,-0.567723149,-0.527983484,-0.54376569,-0.669295182,-0.621793346,-0.599654823,1.758636526,1.063859183,-0.24997301,-0.018113947,-0.34434796,-0.349689573,-0.375700554,0.782485219,0.238642577,-0.611808688,-0.553394931,1.673110009,-0.123766185,0.4008334,0.152940283,-0.881933614,-0.878014692,-0.35166565,0.21223497,-0.509933148,-0.41108886,-0.768193232,1.336213805,-0.881897294,-1.104104807,DECREASE
-0.743657703,-0.736965781,-0.3130628,-0.668767844,-1.004880347,1.441256307,-0.741170151,-0.52151272,0.682263511,-0.567723149,-0.527983484,-0.54376569,-0.804052601,-0.860126732,-0.437386606,-1.044548162,-1.535099333,-0.447098731,-0.383454611,-0.45488502,-0.461759462,-0.375700554,-1.373359226,0.882465047,0.338596254,-0.741089812,0.031763236,-0.16865665,0.766265744,0.835320628,-1.320605818,-0.918555309,-1.300392553,-0.356952176,-0.801399223,-0.270896655,-0.639836895,-0.754938435,1.108964084,-0.204269444,DECREASE
-0.672329756,-0.593120147,-0.369436653,-0.570008869,0.059977258,0.124924344,-0.296443203,-0.465499962,0.518668727,-0.567723149,-0.527983484,-0.54376569,-0.736673891,-0.701237808,-0.47795366,-0.110246705,-0.185536291,-0.172510286,-0.043635804,-0.094465118,-0.321672101,0.091614117,1.137760794,-0.887785029,0.53855158,0.082544961,0.288085167,-0.183620138,1.164822072,1.00426237,-0.241086079,-0.094053914,-1.332885404,-0.341940646,-0.684812793,-0.41108886,-0.38312422,0.129618963,-0.881897294,0.97271521,DECREASE
-0.575064375,-0.670575488,-0.121391698,-0.570008869,-1.40382128,1.719424571,-0.559419174,-0.185436175,1.338090385,0.271464484,0.710661916,-0.54376569,-0.669295182,-0.754200783,-0.234551333,-0.708165999,-0.028387173,-0.163393651,-0.266768258,-0.121339441,-0.053194673,-0.375700554,-0.978239661,-0.413554819,0.92611931,-0.473130673,-0.076084031,-0.366744732,0.035935314,0.094622315,0.332727195,0.812055218,0.581297394,-0.665939483,-0.772252615,-0.177435185,-0.254767882,-1.604469033,1.191916641,1.1454836,INCREASE
-0.555611299,-0.548859951,-0.200315093,-0.602928528,-0.540464375,0.981285213,-0.732323864,-0.353474447,0.469445518,0.271464484,1.042694238,-0.54376569,-0.624376042,-0.701237808,-0.315685442,-0.789738674,-0.290502306,-0.118039828,-0.012757507,-0.089145522,-0.169887445,0.033220229,-0.079852559,0.752653687,0.686666636,0.569069849,-0.050230234,-0.364607091,-0.085875468,0.499240793,-1.003667832,-1.315010961,-0.005504189,-0.519577074,-0.655666185,-0.177435185,-0.511480557,-0.69690896,0.961640342,-0.104387719,DECREASE
-0.562095657,-0.537794903,-0.234139405,-0.570008869,-0.410021856,0.762227706,-0.584349618,-0.577525477,-0.499093508,-0.567723149,-0.527983484,-0.54376569,-0.534537763,-0.621793346,-0.275118388,-0.613418357,-0.312095314,-0.045221426,0.033034797,-0.109456707,-0.220248851,-0.084930616,1.056175482,0.43754708,-0.229178127,-0.211345708,-0.43729851,-0.323991909,0.183924728,0.347133103,-0.295249762,-1.239194741,0.839309933,-0.303160863,-0.59737297,-0.177435185,-0.38312422,-0.655608704,0.698183019,0.181759926,DECREASE
-0.672329756,-0.659510439,-0.290513258,-0.602928528,-0.683088296,0.97284082,-0.492669921,-0.689550992,-0.894326922,-0.567723149,-0.527983484,-0.54376569,-0.736673891,-0.754200783,-0.437386606,-0.694150076,0.245724076,0.050990604,0.078669558,0.137248194,0.108956447,0.169527156,0.722719235,-0.632349772,0.53855158,-0.473130673,0.330189922,-0.316153891,-0.559762148,0.271379867,0.223863555,-1.091774312,0.692931248,-0.06798024,-0.684812793,-0.270896655,-0.639836895,-0.157391682,0.54024135,-0.461622358,DECREASE
-0.626939245,-0.604185195,-0.267963717,-0.602928528,-0.497321908,0.862070243,-0.607671646,-0.353474447,0.863231191,-0.567723149,-0.527983484,-0.54376569,-0.736673891,-0.754200783,-0.396819551,-0.534929186,0.132360781,-0.112076746,-0.040957585,-0.029731852,-0.016001479,-0.01219724,-0.278598174,-0.818691886,1.110028838,0.581418196,0.134439745,-0.341093038,-0.187384452,-0.04245497,-0.482409418,0.106543169,0.154386374,-0.439515586,-0.743106008,-0.31762739,-0.38312422,-0.674429074,0.138750972,0.97271521,INCREASE
-0.659361039,-0.692705586,-0.234139405,-0.602928528,-1.146489151,1.449203972,-0.529663483,-0.29746169,1.445223252,-0.148129332,0.343307006,-0.54376569,-0.669295182,-0.78068227,-0.275118388,-0.869349119,-0.921498003,0.0317826,0.048999086,-0.073739419,-0.061529871,-0.124077966,-0.624387085,-0.204705091,-0.140309093,-0.741089812,-0.515598581,-0.268413238,0.848541447,0.735518745,-0.74625627,0.54775145,0.061411781,-0.468287683,-0.743106008,-0.13070445,-0.511480557,-1.277726495,1.606679428,0.020689396,INCREASE
-0.626939245,-0.648445391,-0.234139405,-0.570008869,-0.920118087,1.172525895,-0.439592202,-0.465499962,0.26097075,0.691058301,1.99404926,-0.54376569,-0.601916472,-0.701237808,-0.275118388,-0.624070459,-0.61799627,-0.006060034,0.055773406,-0.020612545,-0.09634158,0.101373693,0.253129356,-0.164400758,-0.432836329,-0.98805676,-0.43729851,-0.263425409,1.414854729,1.263386536,0.785342525,-0.116166978,0.91941607,-0.494557859,-0.655666185,-0.13070445,-0.511480557,-0.865246716,1.213816116,-0.15657817,DECREASE
-0.620454886,-0.659510439,-0.200315093,-0.602928528,-1.066802476,1.427844623,-0.621343179,-0.29746169,1.116585944,-0.148129332,0.256177957,-0.54376569,-0.691754752,-0.754200783,-0.437386606,-1.044548162,0.06398292,-0.021483774,-0.039382161,0.073413042,0.005221756,5.985471144,-0.187526198,-1.054236692,0.674323715,-0.473130673,0.688449681,-0.364607091,-0.557090859,-0.762711934,-0.56392308,-0.073520354,-0.204643543,-0.625908739,-0.684812793,-0.270896655,-0.639836895,-0.157391682,0.54024135,-0.461622358,INCREASE
-0.665845398,-0.659510439,-0.267963717,-0.635848186,-0.738919725,1.157624024,-0.703372381,-0.52151272,0.13067402,0.271464484,1.520726588,-0.54376569,-0.691754752,-0.754200783,-0.396819551,-0.733114343,-0.153146778,0.044339474,0.072315351,0.051720144,-0.016001479,-0.01219724,-0.765264049,-0.413554819,0.044834727,-0.741089812,0.067219872,-0.306890779,0.096840704,-0.169912797,0.659854389,0.918408527,0.506660351,-0.538341486,-0.7139594,-0.270896655,-0.511480557,-0.530662357,0.54024135,0.181759926,DECREASE
